id,age,steps
43089,44,10402
72070,41,7051
90086,47,7680
85227,39,-1
14657,30,9247
53835,30,8425
82396,35,8537
37152,57,8048
66280,54,6340
44542,47,8822
25870,33,8649
30035,47,7759
92060,26,9201
38012,35,9624
12642,29,9458
99566,46,5285
46377,45,9340
88557,41,7949
21977,44,5760
26080,40,10181
94295,58,7891
54374,38,7948
82299,36,6186
3050,34,7045
84220,46,8841
19482,42,7138
61237,46,7548
47564,41,8672
86546,30,9281
47446,56,7842
50725,40,8002
44005,32,8143
34848,52,8432
56217,31,7626
62810,42,9348
67597,42,8860
6456,41,8012
23195,30,7149
95404,17,7742
48953,51,8927
46864,45,7338
91938,57,5852
2958,38,-1
4328,33,6745
34272,38,7420
32387,28,7508
28861,47,7510
26259,39,7750
76649,28,7677
26146,47,10176
60305,42,5528
22155,40,9266
52936,33,7357
38843,50,-1
29435,40,6290
25252,32,5738
16895,41,6427
51636,60,8883
56474,44,7771
67237,42,7238
42200,38,5431
1853,41,7716
75759,21,-1
30454,56,-1
86579,47,7356
65695,44,8599
87655,41,6971
54925,32,5998
87425,42,7718
76936,50,5417
51621,38,8767
18995,50,7736
73881,40,5174
20347,31,-1
76831,35,-1
39466,43,5470
81711,46,6968
9287,35,8024
57234,54,6012
68188,38,8846
74908,36,9197
27819,31,-1
4635,33,6758
45616,47,6774
67149,42,6964
95008,34,12570
68929,40,4518
62400,25,-1
2320,42,7630
47600,43,7488
96936,32,7919
16822,40,5928
42592,49,6074
16808,29,8299
66742,45,9687
32763,40,5959
15403,43,7162
9998,36,8750
423,36,11888
84837,49,5241
64217,48,9544
60665,52,6372
8950,42,6132
41915,33,5083
97057,42,8171
36644,44,10704
13393,30,-1
94640,35,9654
73826,54,4159
95111,32,8748
8601,48,7005
96729,38,6119
64870,32,7257
60537,49,7868
92394,43,6656
27876,42,7607
89148,40,8444
77433,47,6363
13041,44,7559
40812,31,-1
41373,36,6291
9237,59,5632
62675,40,7455
91433,36,8823
15714,59,6250
87756,25,-1
58508,34,6871
83724,46,-1
47005,41,7281
29507,40,6325
81913,37,5361
31192,46,6354
77368,43,5745
8074,53,6236
43599,30,7463
26514,47,4602
78449,48,5047
57078,33,7479
26778,53,6624
43607,35,7600
93550,48,7793
24890,34,9349
669,54,7987
12077,29,7566
37200,42,10180
80166,37,7735
64214,36,8588
34586,35,4979
6561,29,8349
78829,41,-1
88044,36,10581
14236,48,7995
58807,51,8484
60743,28,5888
71730,40,4932
38965,43,8021
87673,41,-1
8115,27,7919
52354,32,8383
85045,33,8831
42236,46,6529
14296,31,7871
12908,39,6210
14041,42,10015
36768,29,8356
14952,33,7558
10783,47,7910
49783,45,9696
26488,28,8464
4831,31,7286
31776,40,7810
84756,47,7415
70120,33,8911
77644,36,-1
27888,37,8307
70141,45,7776
34910,36,7269
35684,57,7503
63840,54,5698
1592,32,7951
69790,41,8928
19041,38,7106
44822,61,9422
82651,47,8241
95865,38,6166
91746,25,9627
27107,42,8380
46307,53,6676
13076,35,10520
62467,38,8685
91033,47,6619
73111,42,5421
195,20,11466
35115,26,9554
68424,55,9110
76012,30,7221
72363,46,9754
46447,35,8109
28945,35,7332
21598,38,5273
83149,49,5870
51685,40,5270
96922,50,9735
38895,36,7975
22803,24,10544
22819,42,-1
56449,37,7303
69473,44,7470
31161,30,-1
66091,25,9959
47765,45,6742
19040,41,6909
81261,36,6860
14154,43,10123
31243,29,9407
66956,56,7670
14805,43,8500
22609,28,8567
65752,48,7787
88807,40,7132
96488,38,6026
20676,21,6077
26652,51,4717
33816,35,7005
43759,29,8325
63093,35,8471
82141,29,6294
78330,45,6099
99496,25,8795
68016,46,4758
41693,37,-1
37818,35,-1
18912,45,6633
42122,39,7067
36149,43,6164
22988,48,6710
80190,41,7593
2188,19,8821
38021,32,6664
53280,48,9543
94184,52,7035
8518,50,5078
98213,18,7377
31659,39,5992
94265,39,4645
90989,30,6764
86369,25,9328
7995,30,4657
95011,36,8606
26142,48,-1
85979,29,7829
12670,43,-1
90787,52,2411
71716,48,6785
14522,44,6723
16183,38,6670
98974,23,12165
69168,47,4992
96075,45,6033
27058,33,6760
97106,29,6657
78938,53,-1
77399,35,7518
29335,49,-1
51244,35,-1
1402,35,8183
78994,40,5085
91042,43,7932
41317,35,8833
50972,31,10543
93303,58,6486
49825,47,8133
29231,43,7904
73793,40,6219
17819,32,6510
87997,41,6714
81516,38,8146
68686,34,10423
83744,35,8428
85602,50,6128
93039,25,7695
61275,37,-1
88376,26,10071
59982,40,7904
69971,43,5269
55837,39,7035
35083,38,8645
38219,25,11039
87378,45,6553
91917,54,4588
82690,49,7340
87135,29,6275
96307,39,10349
8189,32,8175
4513,26,10484
94925,42,7825
91787,34,-1
43699,32,8422
25195,39,8829
2449,44,9084
32877,46,5555
73343,49,-1
19083,44,7426
77467,50,7081
82483,42,7820
69238,38,6515
49727,56,4501
1824,40,5597
3085,53,7219
74733,35,6805
67781,42,5102
63199,38,10967
37316,23,-1
79931,40,8096
79432,39,6151
99148,43,6098
1413,59,6823
58156,33,10503
93166,48,5733
28406,44,7611
6423,49,6053
3172,46,5612
12009,43,6562
73691,39,-1
72532,49,7406
12067,45,9172
83223,43,7897
37076,42,5406
17542,46,6774
76299,45,7675
2630,53,7814
64444,14,11584
9101,28,9232
37469,31,5737
94820,40,9622
91457,35,7332
25514,44,8042
69695,33,8739
31404,40,6496
50359,40,7572
7730,39,4463
86300,42,7237
15835,52,5849
78202,34,7932
94349,33,7373
31780,36,6953
70032,29,-1
23101,56,7073
37095,46,8991
57400,23,10780
3342,34,7077
37013,31,6956
7068,29,8563
11000,55,5841
48247,45,8077
72504,43,6028
93575,27,9364
1807,45,6616
53360,45,6568
28110,42,-1
97869,49,4697
84959,27,5884
35729,37,8810
61222,38,7986
25141,55,5800
74833,34,8750
87085,42,7001
5890,42,3589
53575,22,8777
42377,45,5134
81755,42,7400
32123,25,9333
60486,49,6004
85413,26,8877
64395,44,8747
20960,38,8083
78735,56,7939
18106,35,10824
12826,35,7205
29464,38,8106
7331,41,8848
51677,60,7129
58155,40,5580
13401,37,-1
19712,30,6468
68251,39,6960
20944,58,5395
70700,35,6589
2174,40,6300
36925,36,8239
54898,36,8186
88316,36,7900
40570,45,8462
78959,30,7762
20206,34,-1
11525,35,5773
1598,27,7983
63160,37,7776
74238,29,4644
29934,39,10384
80324,43,7235
23394,53,7926
92350,41,9279
60170,29,10620
77134,54,8800
2468,48,-1
98189,42,6470
7828,36,9456
3166,36,6702
76500,53,8135
83989,42,8282
63795,48,7811
29599,46,7546
31447,46,7979
26816,34,9265
64111,35,8122
28384,38,7973
25087,45,7212
32989,41,6222
23152,47,2917
27646,27,7551
342,53,7571
65083,42,7100
21624,37,8167
50563,39,9047
3235,29,6907
43637,49,-1
89936,42,8609
89756,34,5545
93271,41,7550
30476,42,5711
53829,38,8029
63773,47,8172
27801,45,9230
84982,38,6935
96873,41,11015
78746,40,8157
18176,43,10650
23048,34,7548
31895,47,-1
38517,49,6040
14468,56,5528
61008,31,5968
28075,41,6712
58721,62,7718
8181,53,6936
62036,45,8284
15519,35,6915
58462,37,6959
58631,48,6285
19809,47,7448
44424,45,9053
82634,48,5559
95124,49,7183
41919,28,8287
9462,42,7852
69228,46,7362
38040,42,-1
37467,35,8033
35998,26,6621
69680,41,7467
22918,48,-1
41533,41,6540
35346,27,8300
99794,39,4308
57697,51,5418
53754,36,6658
89223,47,8439
67626,58,5107
93951,36,7075
19370,45,6523
73796,28,-1
13953,42,8865
71687,44,6062
41344,66,5115
27545,43,8272
21437,39,6939
49141,41,6356
22094,40,7956
65399,53,7429
36406,38,10202
18275,59,7446
5354,46,8052
44684,40,7214
15114,52,6940
18418,54,8361
3785,40,6265
80445,41,9049
64407,48,8119
5422,35,8044
18937,48,6122
58778,57,6662
21794,52,8910
6355,55,8813
88945,43,5761
85142,34,7527
13547,38,8078
79877,40,7217
77881,29,5948
13848,52,9504
37778,40,11232
17590,55,-1
70669,43,7600
20194,51,5814
64129,44,6610
95271,47,5391
84605,55,9119
33060,40,5692
14479,36,9566
29207,36,6997
60182,38,9521
53038,48,6175
73557,47,8173
29804,41,8511
30463,42,6775
96839,41,8151
86951,45,8701
65790,35,-1
1956,40,8352
23628,34,8558
18360,54,7030
82183,40,9988
6649,40,9289
37192,47,7602
29128,42,8083
14668,45,3159
96758,38,6734
67244,33,-1
92417,39,5601
88013,31,6560
43586,40,6651
9753,46,7088
40322,41,6373
14346,45,7950
712,25,6367
58402,39,8352
98932,40,-1
84348,37,8107
10218,49,-1
43859,47,8071
95179,66,6916
53308,41,3925
9830,51,5231
11386,54,-1
71003,29,-1
94495,41,7489
81364,46,7216
29781,37,8707
49552,37,9138
52336,41,-1
24345,32,-1
57610,29,7529
18168,49,6646
94343,31,8097
95497,48,6683
28046,39,6674
31968,34,8015
34043,50,6607
40260,42,7124
91939,46,6407
57380,44,8247
76188,28,8979
33233,54,6476
21194,44,-1
80371,28,7798
15042,34,8490
29889,31,7357
52128,36,7320
85274,35,8357
28267,55,5332
36889,45,6115
94511,22,7820
94827,50,7971
74664,38,6847
51878,34,7642
18647,30,7808
90256,54,3743
61849,33,6448
80590,41,5839
12959,36,6934
82065,26,8603
66719,35,-1
20972,52,7735
5069,39,9271
85186,41,-1
15741,45,9605
20291,34,7651
22221,44,7204
7895,45,7383
51002,43,7110
67335,25,8222
46633,34,-1
7333,33,8004
55116,43,-1
77055,27,7074
93353,49,5117
14889,33,7356
70517,32,6942
90428,27,8217
84721,49,8989
29514,46,6416
15006,47,-1
14224,43,7073
76139,31,6201
62011,46,6883
4022,33,9022
84000,50,6671
64956,55,7416
56013,23,7227
61676,42,10309
20831,38,7025
95022,41,7992
65716,34,6347
53727,42,6937
81162,45,6956
7646,41,5566
72445,40,6028
40202,49,4446
8264,38,7001
89750,25,7774
71758,58,8160
72063,43,7048
79677,39,6973
59601,57,6223
58522,29,8685
5718,35,5765
19736,42,8543
92603,47,7251
70590,42,6926
69644,35,12453
99925,43,7388
10849,45,6000
752,45,6723
39890,37,8599
67923,40,8122
73342,57,6602
98931,40,8177
51842,35,9026
87618,34,6757
60801,44,8912
13282,35,7444
37486,37,7342
72040,27,6163
48111,41,7001
29429,45,5696
90544,41,9032
54581,51,5682
17372,39,3963
55996,25,8355
43257,45,6393
91984,33,-1
68781,37,7421
72562,43,-1
8588,47,5917
15323,56,6256
49859,50,5326
92930,42,-1
49705,42,9344
25833,44,4179
96563,44,7217
48832,46,5924
6340,49,7322
11719,52,6464
2742,35,7429
7756,31,10849
39098,34,7590
53022,34,7859
26873,48,8289
81967,33,8639
73976,34,5466
16534,49,7685
68501,23,7226
35640,48,7775
73148,38,7793
49787,27,7167
11753,43,5475
60066,45,7219
18248,33,6006
7480,42,8010
84384,38,7706
92048,33,6155
51698,50,8106
71394,44,8351
4361,37,-1
50358,30,8485
85084,43,5166
1566,47,7743
16320,41,7652
96378,34,5748
51982,52,-1
43608,27,8040
39074,39,-1
75047,60,7006
55650,41,12042
41374,43,-1
53962,50,6364
90287,47,3520
60902,47,9111
54116,30,4914
96971,32,6940
66949,30,7195
77516,36,-1
83650,33,6980
77230,42,7787
39134,44,-1
87491,38,7711
36781,52,8447
19185,28,7528
49919,30,7409
95681,32,7228
78630,29,7076
90623,31,9499
38534,56,8833
27790,45,8489
6091,49,7298
93792,35,-1
94226,58,7412
68954,44,8499
27379,22,6681
83234,49,-1
3403,41,7444
41925,32,9101
21619,43,10813
39634,12,7024
60869,49,6834
33562,38,9334
34116,26,8022
484,42,-1
69431,38,5645
12173,37,8542
29706,63,6383
51561,36,10146
37406,51,5742
51743,46,8065
51220,52,7708
84467,50,5803
94361,34,11576
3861,32,7120
8777,45,5773
68562,57,8616
19402,46,8804
72724,47,6862
53345,40,8883
95764,30,11020
64160,53,5792
69877,48,-1
71070,44,8148
58064,38,6361
37247,37,7236
83074,32,5628
58118,31,7404
57834,54,6711
32319,50,6038
73316,36,-1
15820,51,7543
239,44,-1
96810,39,5693
46708,56,-1
30797,29,9315
89282,24,8170
78030,28,8506
1965,33,5797
26970,28,6865
41630,50,7979
87738,38,6517
4684,47,8400
31870,31,6801
91942,41,7007
1032,37,-1
6370,52,7954
47722,35,8237
91610,51,-1
16846,46,8985
12492,45,6717
63706,23,5570
17252,38,8958
97200,35,8740
84340,45,8163
23883,46,6705
91149,52,7036
2322,38,9234
38676,39,7559
85995,32,8034
5476,44,6858
92466,45,11117
79038,30,9004
57025,32,8727
47784,45,5400
30784,39,6117
82327,55,8094
99955,49,4774
82560,41,7848
7336,44,6199
74423,36,-1
58885,36,6050
55806,37,6856
94364,47,6389
5968,45,7346
14317,39,7196
4195,30,5436
69271,26,11079
91371,37,6036
80549,55,-1
43821,46,-1
22668,41,6951
53684,46,6490
90298,35,7829
3614,66,4738
28762,39,4549
72893,34,7560
97478,45,7911
63845,50,7116
61328,47,5117
87677,34,-1
4506,44,5207
66122,56,6931
34667,41,7430
26462,47,8039
21267,30,8128
674,44,6243
80066,44,8658
87254,45,6252
21612,34,9172
4419,51,10152
49598,45,7845
12714,47,4313
30405,42,10280
24460,44,7700
90836,50,6278
99348,44,5368
2592,39,-1
96887,34,6887
74360,47,8207
79926,41,6942
12382,40,8711
27409,27,7451
71872,35,8100
88365,51,5874
2875,37,6852
95710,44,7034
66605,48,-1
96639,44,6926
75960,27,8540
53272,32,8811
2971,51,6582
27851,47,8726
64420,33,8656
55273,45,7364
37623,57,-1
7617,39,9341
6290,55,6466
83625,29,6581
69189,31,7484
65307,17,10397
41008,27,7763
18954,49,8408
29391,43,6172
32325,40,-1
73841,46,7366
69209,59,7101
15922,27,-1
81613,62,7390
63033,40,5669
96688,54,6186
89352,36,5862
4421,23,6741
50657,35,10050
45535,45,4594
21538,39,7562
72690,44,5815
97656,57,7121
24626,33,5907
29499,38,10146
46406,28,6301
80760,31,8369
65384,39,8199
18412,27,6915
23994,34,9569
66424,41,6006
16451,38,6895
46122,42,4636
92459,37,8033
56729,40,8369
4656,43,7822
59663,40,4983
75165,28,8104
39250,43,6279
79976,46,7025
74646,40,-1
41412,22,-1
6439,34,8589
51705,40,4622
85411,30,7405
955,56,6836
45390,34,3266
69945,52,4817
61077,59,6423
32704,35,8393
80499,48,7767
52746,47,7554
57406,35,7401
76257,36,7517
52987,37,7026
86391,41,8922
20727,48,6240
75894,29,5773
93560,39,7916
57224,38,7638
21731,41,8046
77218,43,6967
69417,44,6774
20023,45,6857
98046,22,-1
11530,40,8728
41234,36,-1
35530,62,6730
52060,29,-1
59093,37,4097
29182,34,-1
42854,45,-1
82755,13,11414
12347,40,-1
47643,56,4904
92997,37,6835
55640,32,5922
31634,43,6308
43523,21,11358
94198,32,8554
20865,33,9060
55927,54,5841
30512,41,7511
24056,42,-1
83006,40,6824
72811,54,6069
81966,47,6249
57151,30,10326
32182,47,-1
71731,50,6848
58575,38,8861
89040,41,7763
93176,46,7476
26127,40,7872
40531,22,-1
28186,29,7593
13619,53,6568
68532,44,6036
10021,35,7560
53925,55,5133
63579,39,7297
14448,44,8443
25863,28,6439
75429,26,8954
69804,33,7813
26829,38,8587
10852,41,7077
17095,33,-1
13535,46,4595
88667,43,6834
23445,41,6849
78219,49,9625
45062,51,5426
26355,15,11006
65798,45,-1
27411,45,6508
77372,35,9303
36535,51,-1
19161,30,9376
60415,41,9271
14778,47,9723
55774,42,-1
2357,40,8132
93643,42,5465
22775,47,6592
87322,25,9130
9591,43,8111
62749,31,7928
79264,48,5577
19767,40,8088
50471,41,7026
18881,38,9234
65069,44,8183
44520,50,8530
29337,45,-1
77725,36,10540
95527,45,7254
63013,40,6534
12222,38,7207
4154,37,8561
16113,23,8635
29952,27,7983
83034,23,10830
54406,27,7224
23334,20,8300
39650,43,6167
22527,36,6980
51477,47,7383
98605,57,5751
17318,22,7171
41998,33,9195
28516,48,4104
87707,32,8327
58252,48,7911
94379,32,9146
15815,37,7798
63330,46,9149
11823,58,6552
9694,40,9118
68200,34,7830
18813,45,-1
90415,31,10259
2009,39,8699
88972,40,8541
42304,43,-1
51800,54,9143
97354,37,8220
80808,44,6070
74544,33,5027
55929,53,5792
16361,45,7157
32939,55,6733
30874,33,7791
95342,45,6801
90411,33,7622
89454,46,-1
7201,26,8171
95133,34,10297
41219,37,5837
3786,34,8562
86688,56,-1
58076,46,9997
92731,39,-1
22048,42,8939
32590,28,-1
67358,52,8028
78136,42,3918
36686,40,6186
48813,56,4692
57667,36,6816
48154,45,7960
74778,47,-1
78084,57,5620
51386,50,8631
34628,47,8240
51751,49,8358
27966,30,8014
16584,30,9158
76251,44,9623
80396,32,8150
8229,37,9718
81313,42,6427
76501,32,10017
9666,47,8495
790,34,8950
46317,41,7048
16667,38,6575
33029,51,6405
33151,43,8271
454,45,7955
39645,45,6442
83942,39,-1
79821,32,8404
94384,41,7562
79969,42,5713
54396,51,8649
95334,33,8569
62387,29,8562
24445,33,7197
60199,44,7874
75111,46,6627
79167,53,4608
39066,31,7877
34559,37,6381
2950,24,8268
81164,25,8589
11114,44,-1
79715,61,3376
37553,41,-1
57750,32,7660
89479,39,9136
24038,39,6976
67742,38,8666
31513,57,4091
7588,36,9060
10429,41,5713
91688,37,9124
33467,45,6811
86049,43,7033
40623,48,5511
15292,21,9820
69474,32,5850
39152,28,-1
94216,29,6599
78838,58,8181
23228,37,7337
36529,38,10866
57067,42,7282
88825,34,5772
41283,29,8194
25488,41,8182
49463,62,6124
97514,35,6145
8034,48,7742
46222,41,6854
27067,45,7955
34286,32,8465
3251,36,7247
76393,30,7471
28009,53,8159
74479,34,-1
18512,53,7854
60507,43,7641
66872,43,-1
96806,54,6843
70215,63,7320
25039,48,9008
4232,48,4733
22977,51,5790
54568,55,6203
74914,33,9164
82314,38,6651
88928,42,6889
64979,38,9883
27998,44,8314
95835,39,7128
55722,53,6231
73464,41,5857
91127,40,6697
95352,46,3735
2339,27,8608
94215,37,6601
21289,32,9204
95347,44,6918
98281,47,6792
33965,52,6428
4664,37,9913
64410,21,7047
43318,35,7364
22643,35,8841
85424,43,6962
96611,32,4961
16602,55,4620
13203,45,7683
34900,47,6841
77630,30,6698
43853,36,8416
11371,43,9618
93044,44,6951
46674,21,7999
84919,34,-1
13864,28,8443
88656,38,10200
72757,41,6598
40951,28,6593
93716,44,9334
10034,21,6078
18437,48,8339
3233,34,6291
79128,34,6958
42699,42,5684
24462,33,9113
56047,49,7105
60273,35,-1
10656,35,7971
57729,46,5820
89714,40,8644
31865,53,5907
53041,34,8225
64488,42,7494
51995,32,7302
31694,32,9728
67366,44,8556
11019,43,4818
37414,36,6195
7572,50,-1
4593,44,-1
55699,31,-1
91838,48,9440
27795,41,4203
32710,51,4057
27555,46,7921
28175,42,-1
77752,44,7848
23971,15,8193
81282,32,8150
29718,59,7238
20261,42,-1
69773,57,3883
41963,52,7007
58625,53,8374
80917,42,6605
48036,31,6813
22929,30,7326
96295,39,8134
51508,44,-1
30953,55,6945
78355,51,4550
41502,34,6224
54483,48,6154
74376,48,6236
40370,30,4504
49640,40,7170
90721,40,9223
38720,22,9557
70094,37,8588
68085,53,6777
35025,42,7255
57051,40,6157
58556,32,9438
7411,44,7634
9423,41,7800
22637,52,7850
55281,34,7177
60786,55,5479
97908,69,7333
9430,59,5309
19681,46,9277
94035,45,9087
6836,48,4467
81369,42,-1
71478,29,7453
4451,31,5877
3300,37,7200
81817,52,7865
98870,44,7466
25743,39,7535
9789,35,7965
12066,31,10580
63606,45,8707
88,41,8772
57208,43,7380
74497,53,7738
87129,43,7149
94603,44,7104
72431,53,6611
24338,30,12284
13451,24,9831
54393,35,9767
53289,42,7242
51100,39,7639
86956,35,8025
54609,55,8488
11685,30,4961
10676,51,5955
19660,55,-1
18092,34,7433
10571,39,7364
72296,40,6493
67279,38,-1
50048,43,7959
36718,46,8326
68526,51,8120
49227,37,7260
75077,37,10080
50405,38,6212
98113,28,7677
87394,31,9364
76550,41,6553
54767,27,9000
65935,49,9244
47714,52,8074
64380,42,5300
22731,51,7709
35119,35,6408
28816,41,6647
42324,36,8213
57512,36,6913
51472,37,8550
72622,32,7093
83220,40,-1
15837,58,7136
91912,49,8497
90339,46,4403
28596,39,4852
4193,28,9545
35426,28,8106
65236,49,8455
83842,59,-1
51008,41,8183
54684,50,-1
12691,50,9097
63796,37,6552
69435,47,6033
16774,37,6689
47302,48,8748
73421,30,9460
63398,46,7834
24355,54,4774
5998,41,8578
29843,51,6838
60033,39,6923
84563,42,6927
78759,53,8609
95947,35,6893
6396,34,8375
23602,41,9859
69127,43,7598
98021,49,6176
12956,56,5265
6479,41,5286
66755,40,7994
21272,15,-1
96634,51,6762
50242,24,-1
84537,48,7979
34153,34,8967
35379,32,6943
94537,29,9893
60396,31,8199
60106,48,7972
81503,38,6134
8854,26,6420
48790,49,4879
1424,38,8483
42619,39,7387
32108,31,7645
86849,39,6958
5779,40,6431
71131,30,7057
80184,30,8102
92248,30,9903
20268,41,8574
61935,31,7106
20812,25,8818
47811,39,5319
99182,43,-1
71406,39,7865
95267,41,8236
47477,33,7861
64298,30,6963
54835,33,8010
39118,43,6925
18969,37,-1
8731,37,7779
40714,60,7078
94780,34,5093
29474,48,6466
24882,41,9026
55238,25,7445
22655,23,10164
38193,49,6098
6108,33,8721
17454,41,6269
67590,34,6068
59038,41,7111
69107,45,7227
94866,35,-1
45274,25,9566
18842,44,-1
38689,54,8917
41857,51,-1
11687,28,7706
89012,48,5519
50770,43,7365
54064,52,-1
3422,43,-1
27116,8,10733
32384,28,8327
74303,29,5203
92901,39,5409
18215,46,3887
1463,36,6911
96844,42,9034
25072,41,8588
70609,32,9858
29174,51,6063
51085,33,9311
29454,51,6515
16028,27,9624
67886,38,6678
96439,58,8759
47047,31,7461
70660,42,8287
46407,37,6860
10098,30,11769
49728,46,5822
16540,26,5798
80260,46,7543
1483,44,5320
66694,36,7909
87828,44,4424
80647,30,9222
20061,37,5630
28740,43,10038
32248,44,6308
30000,49,6928
6767,49,5918
51941,25,7288
55023,36,-1
33471,38,6769
57420,40,7961
98531,41,7958
85507,43,7181
51266,43,6232
76116,42,5708
65845,36,6554
89230,41,7936
48619,42,10386
28921,35,8243
22374,42,6151
56774,44,5423
38793,39,9105
4669,42,7116
84812,31,8944
70367,32,7149
12791,42,9494
10463,26,7232
89526,26,9721
99911,51,-1
77744,43,5355
31490,38,-1
66902,31,9884
13931,25,6428
85079,51,10127
57322,42,8741
44880,56,7812
55223,63,6085
61638,55,6088
86171,43,-1
53620,34,-1
8580,47,-1
33009,31,8752
82120,32,8128
38373,39,8965
6153,50,-1
12514,19,6575
77983,33,11056
9181,25,6420
42569,44,7812
26186,26,-1
17172,40,7501
78514,46,5994
44744,53,8178
11820,45,5602
25535,39,8569
85176,28,9347
42577,50,7973
53145,38,5584
81995,46,11077
58998,29,7080
51735,26,6980
90254,31,9640
74488,52,5147
86441,30,7823
91690,54,5857
12825,42,5717
182,48,9368
58937,41,7202
42590,40,6879
78541,33,6357
88506,37,8362
8075,37,7501
36332,51,7961
53288,38,9375
49435,49,-1
19664,37,4902
67328,44,9033
60855,45,4969
25231,49,7549
31470,56,7700
76334,44,7722
95366,35,7153
60493,44,7810
48252,38,10221
52192,33,-1
25716,45,9497
99185,50,-1
78333,39,7189
17062,25,7844
22476,33,8875
21212,47,4266
90343,44,9080
52146,37,7579
56337,33,7846
1318,50,7152
10365,41,7051
31731,42,7250
4688,30,7272
47461,57,-1
27295,36,5523
3270,47,-1
35782,41,8633
51961,34,8686
63521,55,8580
60339,41,7029
46391,31,9634
47474,41,7405
45148,38,7590
30725,36,9094
13852,34,-1
67981,39,6280
3835,40,5990
33131,43,7651
77647,40,7906
36552,42,7937
70557,40,10485
26760,34,7844
86608,39,9467
63581,51,8963
53831,32,6180
2785,51,7603
17246,23,6900
74052,42,5351
27602,48,7100
55340,43,9824
50843,38,6311
26846,34,7604
25197,39,7057
97489,45,-1
37979,33,8245
47045,33,9493
97678,45,7396
32410,30,7312
43143,25,6465
43942,33,8018
96493,55,5945
47557,42,7457
92686,55,8527
62390,40,6106
5070,46,10306
89398,36,5605
62786,60,6591
17164,34,8564
18893,33,9458
73205,32,10941
68600,47,5179
27078,31,8329
34461,31,6804
88125,51,7779
82268,31,9236
46150,47,7003
51416,48,7703
86251,32,9179
9091,38,5989
99923,42,6025
52038,42,7963
48151,56,8055
42474,28,7307
84037,35,9784
85819,45,5472
32874,50,6586
82884,34,9272
6881,32,8162
4004,28,6586
85334,39,6824
75560,42,8558
4543,45,4945
14485,33,9831
99906,32,8858
43138,44,9617
41089,29,7823
71943,47,3754
32684,36,7855
40820,47,-1
96670,35,8150
41578,47,6321
45533,30,-1
76039,49,7872
65119,28,9616
35002,35,-1
76538,45,9641
72761,39,7384
76995,43,9931
7620,44,8763
18571,33,7012
57271,52,7503
73250,44,8135
74758,41,9343
52658,28,8909
98604,39,8973
39182,48,7472
69933,46,7184
93773,37,-1
59369,37,8008
55386,52,7286
44110,36,5999
92063,40,7957
70235,38,8711
5012,32,7108
2417,52,-1
20690,45,8995
5348,48,10346
78468,32,5252
59856,50,5149
39031,38,7467
39089,36,7188
18853,50,5779
32770,37,6929
53083,42,6790
1060,38,5289
50024,45,7150
22364,49,9059
21587,40,8942
5210,45,5975
37501,35,8267
41651,41,10150
28286,43,8148
78396,26,8210
62281,49,6784
64348,41,8684
84241,34,-1
23957,45,9683
33003,14,8767
72889,44,10118
5480,50,4159
41642,43,-1
72039,51,5302
28866,41,7860
87747,22,8837
4221,44,-1
94072,36,6433
33398,35,6631
21350,39,7343
22799,41,8220
32581,53,7006
88042,15,10829
82908,50,10171
60990,31,11202
74017,33,9072
29901,44,-1
41285,49,7327
53310,38,5683
25074,41,6617
49160,47,9017
44034,45,-1
87090,37,7283
76963,40,8303
81841,43,7184
71938,31,7984
12902,49,5458
84463,49,9084
16517,32,10433
54416,35,6685
43673,40,-1
57651,51,8485
85282,46,6191
56353,35,6922
24554,38,7300
75441,50,7211
81241,43,8030
52876,29,6072
46591,38,7540
30363,28,10934
78556,55,5902
80099,39,-1
58373,26,9598
35758,39,-1
22773,33,9080
56832,33,7667
74630,36,8854
92523,50,6152
41648,39,8918
75573,48,6567
63119,39,8584
38527,21,9446
86640,26,10034
71283,34,8809
32180,38,7474
78256,33,6402
35876,41,6580
36231,46,6855
46838,18,10073
93811,36,6146
83542,52,8434
9985,51,3365
72636,45,-1
67925,39,6281
69658,35,8686
80878,46,7875
74909,43,6804
61661,49,5649
32576,39,8909
57015,48,6545
36647,31,7607
64798,32,6890
12621,55,-1
10899,47,8862
63420,22,7617
74889,48,-1
12580,44,4740
3022,46,7841
88128,36,10899
1043,47,8709
51041,31,8269
37592,55,10003
34093,39,6737
60680,49,5146
32978,41,8861
97424,50,6484
91830,43,7603
88159,37,7906
63407,35,8941
37104,37,9656
64266,41,7787
78633,44,8535
52884,39,-1
10329,30,8177
12325,47,5755
58094,49,6860
51648,33,-1
23378,51,7583
39186,50,7960
97302,42,8823
20747,44,-1
79679,29,-1
4990,36,-1
83153,40,6085
27471,40,-1
10240,32,8677
55080,25,8812
17150,56,7450
79583,45,6397
76527,52,5284
77295,30,-1
31098,37,9026
48746,48,6045
29049,46,9186
65571,28,8328
49399,51,7026
11276,47,5889
68240,37,-1
85074,33,7123
40027,27,-1
54155,62,-1
55101,35,9651
40147,28,9809
68131,43,7938
32998,31,-1
75908,29,5358
65461,32,6877
38942,49,6724
65512,43,7811
23137,57,7886
9660,33,10060
8832,38,8953
49516,43,7250
53701,48,6918
20355,34,7169
92647,60,5293
44165,20,10440
58222,47,5241
32659,35,9284
25845,34,7151
80545,41,9515
85780,47,-1
65432,42,8336
53519,45,7396
11504,28,8433
72465,37,4981
88706,43,7739
94110,45,-1
